id,name,secondaryName,propertyNumber,streetAddress,municipalityCode,extraInfo,latitude,longitude
11045,Glädjens ÅVS,,,Frejavägen,0114,,59.513491498998114,17.930354788447218
17438,Vallentuna Ishall/IP,Åbyholm,VALLENTUNA-ÅBY 1:174,"Parkvägen 2, 186 48",0115,,59.534934,18.0951
199009288,"ÅVS Margretelunds Centrum, Favvan",,TRÅSÄTTRA 1:852,Muskötvägen 28,0117,,59.4718839498573,18.3318110385189
199009289,ÅVS Färjelägret Ljusterö,,MÖRTSUNDA 1:2,Ljusterövägen 1,0117,,59.5417470707416,18.5921053226447
199009290,ÅVS Rallaren/Jysk m.m.,,RUNÖ 7:114,Rallarvägen 8,0117,,59.4823046100185,18.2814274363006
199009291,ÅVS Festplats Granliden,,BOLBY 1:290,Linanäsvägen 49,0117,,59.4840342286457,18.5384992477955
199009292,ÅVS Skärgårdsstan P-plats IP,,ÖVERSÄTTRA 1:5,Översättravägen 21,0117,,59.4916768049012,18.3825248425185
199009293,ÅVS Svinninge; etableringsytan nära handeln,,SVINNINGE 7:194,Svinningevägen 78 B,0117,,59.4483978142584,18.2648035872026
199009294,ÅVS Rydbo Station,,RYDBOHOLM 11:1,Brovallsvägen/Björkvägen,0117,,59.465589447926,18.1841212304797
199009295,ÅVS Flaggfabriken,,BERGA 6:296,Stationsvägen 24,0117,,59.4757919460685,18.3081372886998
199009296,ÅVS Brännbackens (ÅVC),,SKEPPSBOL 1:72,Brännbacksvägen,0117,,59.5065740641435,18.3747963088811
199009297,ÅVS Manfred Bondes Väg P-plats,,TRÅSÄTTRA 1:14,Manfred Bondes Väg,0117,,59.4694787218009,18.3519002054301
199009298,ÅVS Lastbilsparkeringen,,HACKSTA 2:134,Storängsvägen 24,0117,,59.4860848959132,18.2957852701203
199009299,ÅVS Korsgärdesvägen/över vägen från Willys,,RUNÖ 7:263,Korsgärdesvägen 8,0117,,59.4897821536547,18.2778987230537
199009302,LIP Bergavägen 24,,BERGA 6:222,Bergavägen 24,0117,,59.4840447503919,18.3041885915859
199009308,LIP Högbackavägen,,SÖRA 1:10,Högbackavägen,0117,,59.4772882177751,18.3186647915119
199009309,LIP Malvavägen parkering,,HACKSTA 1:71,Malvavägen,0117,,59.4878823682039,18.305439434059
199009310,LIP Murkelvägen vändplan,,SKÅNSTA 4:1,Murkelvägen,0117,,59.4918692324948,18.3349584192922
199009311,LIP Murkelvägen mitten,,SKÅNSTA 3:1,Murkelvägen,0117,,59.4981260886313,18.34213343746
199009315,LIP Solskiftesvägen (i början),,SJÖKARBY 1:1,Solskiftesvägen,0117,,59.5036478095662,18.307676049349
199009317,LIP Spånlötsvägen 4,,SJÖKARBY 2:1,Spånlötsvägen 4,0117,,59.4979329870065,18.3101398044003
199009318,LIP Storängsvägen 19 P-plats vid trappan,,HACKSTA 1:49,Storängsvägen 19,0117,,59.4849667283261,18.2959954186116
199009322,LIP Västra Banvägen (mittemot 22),,TUNA 3:79,Västra Banvägen,0117,,59.4767949641446,18.3041554776962
199009323,LIP Solskiftesvägen 8,,SMEDBY 19:553,Solskiftesvägen 8,0117,,59.5016045921403,18.3033008303159
199009325,LIP Sjökarbyvägen 22,,SJÖKARBY 1:76,Sjökarbyvägen 22,0117,,59.5003030369534,18.3170747786259
199009338,ÅVS Åkersberga IP (Kungsängen),,TUNA 3:1,Andromedavägen/Österskärsvägen,0117,,59.4738727664209,18.2937151998917
199009341,LIP Sörgårdsvägen (109),,BERGA 11:1,Sörgårdsvägen 109,0117,,59.4813780512113,18.3117095636365
199009342,LIP Bivägen vändplan,,BERGA 11:1,Bivägen,0117,,59.4839088097461,18.3186609761652
199009532,LIP Åsättra Brygga,,LJUSTERÖ-ÅSÄTTRA 3:1,Åsättra bryggväg 99,0117,,59.505011954893,18.6378657732279
1,Allmänningsvägen,,SOLLENTUNA HÄRADSALLMÄNNING 1:13,Allmänningsvägen,0123,,59.4799322895,17.8109228175
10,Basunvägen,,VIKSJÖ 8:130,Basunvägen 12,0123,,59.4048233565,17.7800025395
11,Gökvägen,,BJÖRKEBY 4:50,Gökvägen 3 - 5,0123,,59.401112,17.855933
15088,Hagelvägen,,POLHEM 1:80,Hagelvägen 2,0123,,59.4455570481,17.8261012344
15285,Skogstorpsvägen,,KALLHÄLL 6:26,Skogstorpsvägen 18,0123,,59.4594590117,17.8164597739
15545,Hemmansvägen,,VIKSJÖ 2:594,Hemmansvägen 2,0123,,59.4164924453,17.8074114656
15566,Återvinningsvägen,,GÖRVÄLN 3:301,Återvinningsvägen 11,0123,"För öppettider se SÖRABs hemsida, https://www.sorab.se/start/hushall/vara-anlaggningar/",59.429002,17.802275
16194,Majorsvägen,,BARKARBY 2:25,Majorsvägen 6C,0123,,59.4150193319,17.8641292246
16289,Nettovägen,,VEDDESTA 2:83,Nettovägen 2,0123,,59.4077535347,17.841732523
16465,Molnbackavägen,,JAKOBSBERG 18:1,Molnbackavägen 2,0123,,59.4448991794,17.8402065999
16792,Attackvägen,,BARSBRO 1:208,Attackvägen 2,0123,,59.4028912696,17.869501251
16837,Kallhällsleden,,KALLHÄLL 1:1 och 6:1,Kallhälsleden 1,0123,,59.4514375791,17.8097073778
17170,Smedvägen,,KALLHÄLL 1:1 och 7:13,Smedvägen 2,0123,,59.4579961793,17.8052125646
17269,Plogvägen,,VIKSJÖ 2:4,Plogvägen,0123,,59.413271265,17.7992503735
5,Ponnyvägen,,JAKOBSBERG 11:5,Ponnyvägen 2,0123,,59.431075,17.830327
6,Aspnäsvägen östra,,JAKOBSBERG S:15,Aspnäsvägen 36,0123,,59.4277877304,17.8458519217
7,Aspnäsvägen västra,,JAKOBSBERG S:15,Aspnäsvägen 18-20,0123,,59.4262757714,17.8437357452
8,Ferievägen,,JAKOBSBERG 2:2381,Ferievägen 4,0123,,59.4277161115,17.8107045041
8251,Skarprättarvägen,,KALLHÄLL 9:18,Skarprättarvägen 36,0123,,59.4698036343,17.8113536279
8262,Källtorpsvägen,,ULVSÄTTRA 2:4 och 2:5,Källtorpsvägen 64,0123,,59.4597304549,17.8216051486
8266,Brasvägen,,SKÄLBY 3:554,Brasvägen 1,0123,,59.3973767021,17.8526433692
8268,Tömvägen/Däckelvägen,,JAKOBSBERG 11:5,Däckelvägen 31,0123,,59.4335452692,17.8442637015
8272,Lantmäterivägen,,VIKSJÖ 3:8,Lantmäterivägen,0123,,59.4141417281,17.791037993
8273,Drabantvägen,,JAKOBSBERG 11:15,Drabantvägen 2,0123,,59.4251515543,17.8379287292
8276,Stuterivägen,,JAKOBSBERG 2:1105 och 11:5,Stuterivägen 1,0123,,59.429780899,17.8410919323
8277,Veckovägen,,JAKOBSBERG 11:2,Veckovägen 32,0123,,59.4232873115,17.8237901838
9,Stallbacken,,VIKSJÖ 5:1,Stallbacken,0123,,59.412491,17.813783
15143,Skå Återvinningscentral,,SKÅ-VÄSBY 4:2,Färentunavägen,0125,,59.3380599979294,17.7286100079652
15992,Hovgården,,HOVGÅRDEN 3:4,Hovgårdsvägen,0125,,59.3602800020749,17.5291699917081
15996,Skärvik,,TRÄKVISTA 22:1,Jungfrusundsvägen,0125,,59.2724999986509,17.8141699980485
16288,Gällstaö,,EKEBYHOV 1:1,Herredagsvägen/Gällstaö,0125,,59.2805600003764,17.8477799940465
16734,Sandudden; nedfarten vid skolan,,TRÄKVISTA 3:99,Sanduddsvägen/Krossvägen,0125,,59.2722199982826,17.7802800045098
17507,Pendlarparkeringen vid ICA Skå,,SKÅ-BERGA 1:12,Allhallsvägen,0125,,59.3241699991479,17.7449999969432
7460,Ekerö Centrum,,TAPPSUND 1:1,Bryggarvägen/Tegelbruksvägen,0125,,59.2886099985821,17.8130599945872
7461,"Träkvistavallen, parkering",,EKERÖ-VÄSBY 43:1,Ekerövägen 65,0125,,59.2803134210581,17.8131054711572
7463,"Vifärna, Hilleshög",,VIFÄRNA 3:87,Korslötsvägen,0125,,59.3813899974938,17.6888899958906
7464,COOP Konsum Färentuna,,KUNGSBERGA 12:112,Kungsbergavägen,0125,,59.404999996586,17.6316699985054
7465,"Skolallén, Lovön",,RINKEBY 1:2,Skolallén,0125,,59.3205600017355,17.862779999487
7466,"Söderby IP, Munsö",,MUNSÖ-BONA 1:4,Ekerövägen,0125,,59.3872199968364,17.57778000551
7467,ICA Nyckelby,,ÄLBY 1:21,"Nyckelby, Kaggeholmsvägen 2",0125,,59.2874999988734,17.7147199929571
7470,COOP Stenhamra Centrum,,STOCKBY 1:298,"Fårhagsplan, Uppgårdsvägen",0125,,59.3352800034709,17.6850000015248
7472,Tappström infartsparkering,,TAPPSTRÖM 2:1,Tappströmsvägen 1,0125,,59.2910938219055,17.8069941672297
100147,ÅVS 14586 Mitt emot Ågestaverkets parkering,,ÅGESTA 2:4,Vidjavägen,0126,,59.2066169826049,18.0796226440053
103916,ÅVS 14803  Kod 4283 Willy´s,,LEDNYCKELN 2,Nyckelvägen,0126,,59.2019129894656,18.1305516679852
2048230,ÅVS 16272 Elhus,,BALINGSNÄS 1:16,Trollskogsvägen 1,0126,,59.2198434797461,18.008717002739
2050667,ÅVS 16240 Elbevägen/Glömstavägen,,RÖRPOSTEN 2,Elbevägen,0126,,59.2310156995369,17.9486110735206
2063233,ÅVS 16373 Glömstavägen/Gustav Adolfsvägen,,STENYXAN 4,Gustav Adolfsvägen 56,0126,,59.2376983233466,17.9120611584809
2133761,ÅVS 17465 Högmoravägen/Ågestavägen,,MYRÄNGEN 1:12,Högmoravägen/Ågestavägen,0126,,59.2368150750071,18.0355375157597
2142552,ÅVS 17368 Mogårdsvägen Vårby,,VÅRBY GÅRD 1:1,Mogårdsvägen 8,0126,,59.264901982484,17.8909529661111
6377,ÅVS 8131 ÅVC Skogås,,TRANSISTORN 4,Storvretsvägen 18,0126,,59.2258318216834,18.1348131935056
6520,ÅVS 8122 Elhus Skeppsmyreparken,,STUVSTA GÅRD 1:1,Renvägen / Norra Parkvägen,0126,,59.2488856312891,17.9939794346196
89915,ÅVS 8127 Vid Rondell,,MYRÄNGEN 1:24,Myrängsvägen 65,0126,,59.2437986564028,18.0231429192098
91962,ÅVS 8073 Sörskogen,,SÖRSKOGEN 1:1,Tryffelvägen,0126,,59.2259733387843,17.9915320789027
92907,ÅVS 16241 Glimmervägen/Lännavägen,,BALINGSNÄS 1:5,Glimmervägen 2,0126,,59.2273997634444,18.0002130648199
94255,ÅVS 8116 Coop Extra,,KYNÄS 2:10,Ågestavägen 1,0126,,59.2512190400875,18.0120100722578
94573,ÅVS 8134 Parkering vid Etydgränd,,NYTORP 4:30,Mörtviksvägen,0126,,59.2251239337394,18.1555246114392
96129,ÅVS 14468 Gårdsvägen/Hagvägen,,KRONTORPAREN 9,Hagvägen,0126,,59.2714569973903,17.9293219993448
96681,ÅVS 8098,,KRÅKVIK 2:5,Ejdervägen/Häradsvägen 111,0126,,59.2682887434995,17.9569597805741
96682,ÅVS 8096 Pumphus,,UTSÄLJE 1:101,Utsäljeleden/Häradsvägen,0126,,59.2647230272878,17.966356677085
96683,ÅVS 8101 Mickelbergsvägen Mitt Emot Nr 386,,JAKOBSLUND 2:40,Mickelbergsvägen,0126,,59.275767657918,17.9513055169457
96685,ÅVS 8078 Vid Elhus,,KÄLLBRINK 1:1,Mossvägen/Bergholmsvägen,0126,,59.2390040643533,17.9711190663825
96687,8087 Nyängsvägen/mariedalsvägen,,TOMTBERGA 3:25,Nyängsvägen/mariedalsvägen,0126,,59.2317449851196,17.9781150138802
96688,ÅVS 8090,,KÄLLBRINK 1:1,ÅVS 8090 Vänhemsvägen/Åvägen,0126,,59.247430996517,17.9719931759628
96691,ÅVS 8091 Busshållplats,,GLADÖ 1:3,Gladövägen /Hökärrsvägen,0126,,59.195541871212,18.006508128317
96692,ÅVS 8111 Vändplan vid P Hus,,KUPLETTEN 2,Melodivägen,0126,,59.2174144011122,18.1558465649787
96693,ÅVS 8107 Vid Elhus,,ÖSTRA SKOGÅS 1:1,Sopranvägen/Tenorvägen,0126,,59.2173687201113,18.1651151700247
96702,ÅVS 8133 Stortorpshallens Parkering,,BASUNEN 13,Printz väg 7-15,0126,,59.2349489025677,18.1323884281795
97253,ÅVS 8135 Parkering Norströms Väg/Tornslingan,,HAMMARTORP 1:1,Norströms väg,0126,,59.2306781526348,18.129488982154
97254,ÅVS 8100 Lönnvägen/Snättringevägen,,UTSÄLJE 1:101,Lönnvägen/Snättringevägen,0126,,59.2574616914459,17.9722880993507
97255,ÅVS 8136 Spelvägen/Hammartorpsvägen,,PRINSESSAN 2,Spelvägen 1,0126,,59.2307819622603,18.1352501866901
97256,ÅVS 8112 Vändplan vid Loftv 7-8,,VÄSTRA SKOGÅS 1:2,Loftvägen,0126,,59.2214646877124,18.1414948072834
97257,ÅVS 8105  P Plats,,KÖKET 2,Studievägen 1,0126,,59.2210140771344,18.1489740371505
97258,ÅVS 8104  P Plats,,BROMSEN 3,Säterbacken,0126,,59.2163343367449,18.1466495579544
97269,ÅVS 8081 Vid Grillpalatset,,TOMTBERGA 3:25,Kommunalvägen 15,0126,,59.2380065833902,17.9825021812415
97270,ÅVS 8088 Vid vändplan,,RÅDSBACKEN 12,Rådsvägen 13,0126,,59.2419772029901,17.98842697639
97279,ÅVS 8062 Vid parkeringshus,,LADAN 5,Sågstuvägen,0126,,59.2180247507341,17.9599518654592
97281,ÅVS 8070 Visättra Centrum,,VISÄTRA 1:1,Kvarnängsvägen,0126,,59.2183421521222,17.9566665960119
97282,ÅVS 8068  Visättra Ängar,,VISÄTTRA 1:6,Björnkullaringen 5,0126,,59.2125254441835,17.9461039761553
2085045,ÅVS 16528 korsning Hirdvägen,,HALLUNDA 4:34,Norrskogsvägen / Hirdvägen,0127,,59.2537155116264,17.8122266775484
2119288,ÅVS 17213 Riksten mittemot nr 20,,TULLINGE 21:223,Eklundshovsvägen,0127,,59.1892229221813,17.9123107549588
2126959,17334 Vändplan vid båthamnen,,HALLUNDA 4:34,Tegelängsvägen,0127,,59.2579962585742,17.8537281513362
2128432,ÅVS 17069 plan vid järnvägen,,TUMBA 7:157,Vattravägen/ Segersjövägen,0127,,59.1971910109948,17.8004297470771
2134661,ÅVS 17388 Sandstugan,,LINDHOV 15:24,Tant gröns väg,0127,,59.2033802848905,17.7996754032971
2144100,17214   Mittemot Parkering,,TULLINGE 21:223,Gösta Frohms väg,0127,,59.1828986612248,17.9158345166534
3004101,ÅVS 7255  St Albans väg,,ERIKSBERG 2:1,Sankt albans väg,0127,,59.2429878337873,17.8135976805854
3004103,ÅVS 17653  Bussvändpl Korpvägen TILLFÄLLIGT STÄNGD T.O.M. v.44,,Tumba 8:536,Skäcklingevägen,0127,,59.1816596670975,17.8247025583456
6289,ÅVS 13328  Hörna Adler Salvius V,,TULLINGE 16:119,Anna Maria Roosväg,0127,,59.2149370376147,17.8935590919468
6329,ÅVS 7252  Vändplan,,BRUNNA GÅRD 1,Tomtbergavägen 66,0127,,59.2490510825839,17.8325601275427
6779,ÅVS 7292,,Rotemannen S:1,Albyvägen 15,0127,,59.2391073057404,17.8513245331713
89752,ÅVS 13308  Vändplan,,HALLUNDA 4:34,Vetevägen 13,0127,,59.2465818874017,17.8250403798835
95478,ÅVS 16031 ÅVC Skyttbrink,,SKYTTBRINK 21,Himmelsbodavägen 19,0127,,59.1963200179769,17.8691775514873
95935,ÅVS 16032 ÅVC Fittja,,FITTJA 17:1,Hallundavägen 4,0127,,59.2508099285789,17.855267389347
96424,ÅVS 15839  Grusplan/parkering,,TUMBA 8:535,Kolonistigen/ Harbrovägen,0127,,59.1948088007942,17.8545657505231
96753,ÅVS 7280  Hallunda,,KORNET 2,Kornvägen,0127,,59.2471172437188,17.829347337207
96759,ÅVS 7317  Tullinge,,TULLINGE 21:44,Smedvägen/Pålamalmsvägen,0127,,59.2020342784669,17.9248247127879
96762,ÅVS 7263 P-Plats Vändplan Alby,,NÄMNDEMANNEN 1,Nämndemannavägen,0127,,59.2427699715028,17.8568047296466
96763,ÅVS 7268  Vändplan,,ALBY 15:32,Kvarnhagsvägen/ enskiftesvägen,0127,,59.2322598339671,17.8648327180858
96765,ÅVS 7310  Vändplan,,TULLINGE 19:282,Solskensvägen 19,0127,,59.2102610243718,17.9094072585416
96766,ÅVS 7311  Älggräsvägen,,TULLINGE 19:282,Snödroppsvägen,0127,,59.2242061165371,17.9150654085423
96768,ÅVS 7348  Tumbavägen,,TUMBA 7:206,Sedelvägen,0127,,59.2022023820227,17.8262772003664
96769,ÅVS 7324  Vändplan Vid Tumba Sjukhem,,TUMBA 7:206,Samaritvägen,0127,,59.2038281129091,17.8362050250184
96773,ÅVS 7359  Dalvägen Vårsta,,VÅRSTA 1:168,Malmtorpsvägen,0127,,59.1701276388726,17.7983027555822
96796,ÅVS 7291  Vid Närbutik,,ALBY 15:32,Alhagsvägen 95,0127,,59.2344990953997,17.8520794571355
96798,ÅVS 7327  P-Plats Tumbav,,TUMBA 7:206,Nackdalavägen,0127,,59.2095993051296,17.8245409038014
96799,ÅVS 7308  P-Plats Vid Nyängsv,,TULLINGE 19:276,"Tullinge centrum, östra",0127,,59.2064811660964,17.9052482915465
96803,ÅVS 7358  Vid Veterinär,,VÅRSTA 1:118,Vårsta centrum Ringvägen,0127,,59.1643989337091,17.7956121288247
96804,ÅVS 7331,,TUMBA 8:284,Ekvägen 28,0127,,59.1894512977538,17.8217560541065
96808,ÅVS 7316  Trädgårdstorpsvägen,,TULLINGE 16:10,Källvägen,0127,,59.2157752568992,17.8845515839224
96810,ÅVS 7314 Vändplan Tullinge,,TULLINGE 21:484,Morgonvägen,0127,,59.2070075869186,17.9166471182159
97196,ÅVS 7290 Vändplan,,FREJA 2,Balders väg,0127,,59.2475654411878,17.8103340071062
97197,ÅVS 7273  Vändplan,,IDUN 2,Iduns väg,0127,,59.2475579209963,17.8169115783255
97200,ÅVS 7249  Hallunda,,HALLUNDA 4:34,Trädesvägen 14,0127,,59.2459381621104,17.8224085503716
97203,ÅVS 7267  Vändplan Hallunda,,KLÖVERN 1,Linvägen,0127,,59.2475482110042,17.8310144731799
97204,ÅVS 7281  Vändplan,,HALLUNDA 4:34,Hampvägen,0127,,59.2460337138514,17.8304152175081
97208,ÅVS 7309  Nibblev/Sunnanv,,TULLINGE 19:276,"Tullinge centrum, västra",0127,,59.2055220789931,17.9007164575145
97209,ÅVS 7318,,TULLINGE 19:287,Tullingebergsvägen 2,0127,,59.2101075003452,17.9010005403968
97210,ÅVS 7319 Rundan,,TULLINGE 19:287,Tullingebergsvägen/ solskensvägen,0127,,59.2121957137169,17.9076793569736
97211,ÅVS 7313  Banslätt Vändplan Tullinge,,TULLINGE 21:484,Nattvägen,0127,,59.2045887909991,17.9042815002607
97299,ÅVS 7282,,ERIKSBERG 2:1,Hallundavägen 63-111,0127,,59.2448363122553,17.7989711231849
2144221,ÅVS 17579 Parkering,,SALEM 5:3,Söderby Gårds Väg 71,0128,,59.2015530750869,17.7818325268256
6286,ÅVS 9691 ÅVC Salem,,MACKEN 4,Tvärvägen,0128,,59.1993855818971,17.7481466005516
8258,ÅVS 15344 Panncentralen,,PANNCENTRALEN 3,Bergsvägen 49A,0128,,59.2008668124888,17.7617716210559
95493,ÅVS 9693 Parkering vid Simhallen,,SALEM 5:20,Säbyhallsvägen 10,0128,,59.2027543384879,17.7668117672375
96401,ÅVS 9687 Parkeringsplats,,NYBYGGAREN 10,Timmermansstigen 109,0128,,59.2034547581974,17.776100915097
96775,ÅVS 9684 Salemvallen,,KASTANJEN 1,Rönningevägen/Solbovägen,0128,,59.2004572288956,17.7326950379428
96777,ÅVS 9688 Mittemot Orrstigen,,SALEM 5:27,Söderbyvägen/Orrstigen,0128,,59.1939551149685,17.7694624960008
96779,ÅVS 9690 Vändplan,,STORSKOGEN 5,Storskogsvägen 13A,0128,,59.1979515306108,17.7691380981222
96780,ÅVS 9685  Parkeringsplats,,UTTRINGE 1:831,Sannadalsvägen/Sandbäcksvägen,0128,,59.1858741191463,17.7442069935023
96781,ÅVS 9686 Dånviksvägen/Fruängsvägen,,RÖNNINGE 1:301,Dånviksvägen/Fruängsvägen,0128,,59.1944643823152,17.7224083054435
96787,ÅVS 16781 Víd busstation,,RÖNNINGE 1:403,Stationsvägen,0128,,59.1940738189704,17.7511874854728
100237,ÅVS 14587 Vändplan,,SÖDERBY 2:27,Kilowattvägen,0136,,59.1660251900443,18.1622212011033
2023895,ÅVS 15942 Vändplan Stenbockens gata,,SÖDERBY S:48,Stenbockens gata,0136,,59.1681183746587,18.1758750218306
2023896,ÅVS 7910,,SÖDERBY 2:9,Vädurens gata 201,0136,,59.1674417672511,18.1656777321809
2048782,ÅVS 16239 Tungelsta Fotbollsplan,,SKOGS-EKEBY 6:24,Idrottsvägen/Trestegsvägen,0136,,59.1103534198643,18.0392097649578
2061568,ÅVS 15342 Vid parkering,,VENDELSÖ 3:2132,Vendelsö skolväg 9,0136,,59.198869809345,18.1928175306893
2096521,ÅVS 16752 Mittemot Ringvägen 100,,ÅBY 1:27,Ringvägen,0136,,59.1281332453425,18.1091778936697
2115831,ÅVS 17215 Ornö,,SUNDBY 7:1,Ornövägen/breviksvägen,0136,,59.0761032284247,18.3938254118931
2147037,ÅVS 17489 Parkeringen,,TÄCKERÅKER 1:192,Gaffelseglet 41,0136,,59.1812011900487,18.1360277535908
6338,ÅVS 15565 ÅVC Jordbro,,HANINGE ÅBY 1:219,Rörvägen 23,0136,,59.1443590880088,18.1078518202611
94957,ÅVS 7924 Dubbelstation,,DALARÖ 7:1,Dalarö kanalbro,0136,,59.1378077677842,18.4163418243812
95666,ÅVS 7925  Vid Affären,,GUDÖ 3:296,Tutviksvägen / gudöbroleden vendelsö,0136,,59.2103676899808,18.209454778142
95667,ÅVS 7926 Vendelsö,,VENDELSÖ 3:1714,Grindstuvägen/apelvretasvägen,0136,,59.2039683784708,18.2018272653032
95668,ÅVS 7963 Vid Smedjan,,VENDELSÖ 3:1714,Sågenvägen 10,0136,,59.1997161450589,18.1923885022092
95669,ÅVS 7962 Vändplan,,VENDELSÖ 3:2132,Vendelsö skolväg 21,0136,,59.1974934864449,18.1910421893346
95670,ÅVS 7964 Parkeringsplats,,VENDELSÖ 3:153,Djurgårdsv/Vemevägen,0136,,59.1931862839546,18.1860157376224
95672,"ÅVS 7974 Elhus, Järnåldersringen",,SÖDERBY HUVUDGÅRD 2:1,Järnåldersringen/Ristarvägen,0136,,59.1878900404565,18.1670275267905
95674,ÅVS 7973 Vid parkeringen,,KLENA 5:4,Sturebergsvägen 5,0136,,59.1856845036668,18.182987632261
95675,ÅVS 7967 Parkeringen,,SÖDERBY HUVUDGÅRD 4:143,Tyrestav/Vendelsömalmsvägen,0136,,59.1795758734668,18.1799503425325
95677,ÅVS 7970 Parkeringsplats,,RAMSDALEN 2:1,RamsdalsvägenGrenvägen,0136,,59.1778919726253,18.1950966358825
95678,ÅVS 7969,,SVARTBÄCKEN 2:4,Tyrestavägen/Svartbäckens By 249-311,0136,,59.1692886200456,18.1959387844874
95679,ÅVS 7966 Vid infart Brandbergen,,SÖDERBY 2:27,Valfiskens gata 809-857,0136,,59.1736286386157,18.183896832693
95682,ÅVS 7916  Parkeringen,,SÖDERBY 2:27,Kulfångsgatan,0136,,59.1741313686116,18.1666467755043
95685,ÅVS 7920,,SÖDERBY 2:14,Tvillingarnas gata 330,0136,,59.1702686123324,18.1628933853857
95687,ÅVS 7917,,SÖDERBY 2:39,Fiskarnas gata 154,0136,,59.1675188052755,18.1691505456541
95688,ÅVS 7911,,SÖDERBY S:50,Vattumannens gata 124,0136,,59.1677660907516,18.1711688569662
95692,ÅVS 7938  Norra Parkeringen,,SÖDERBYMALM 3:21,Handen centrum norra,0136,,59.1721583558513,18.1402055844855
95695,ÅVS 7932  Vändplan,,SÖDERBYMALM 6:8,Parkvägen 26,0136,,59.1694742399992,18.1471360480279
95699,ÅVS 7931  Vid Ica,,SÖDERBYMALM 3:394,Sleipnervägen 109,0136,,59.1632916265442,18.1404422190841
95703,ÅVS 7940  I korsning,,SLÄTMOSSEN 1:191,Tuvvägen/Gamla Nynäsvägen,0136,,59.1573796993058,18.1362953569393
95704,ÅVS 7948  Vid Närbutik Jordbro,,KALVSVIK 11:831,Mostensvägen,0136,,59.1499932441306,18.1377532347189
95706,ÅVS 7947  Vändplan,,KALVSVIK 11:400,Pusshagen,0136,,59.1451277370007,18.1349286739368
95707,ÅVS 7951 Vändplan,,KALVSVIK 16:1,Blockstensvägen,0136,,59.1426069374215,18.1414318466687
95708,ÅVS 7950 Bortre parkeringsplats,,KALVSVIK 16:1,Jordbro centrum Moränvägen,0136,,59.1412799669362,18.1357309194697
95709,ÅVS 7944,,KALVSVIK 11:35,Södra jordbrovägen 165,0136,,59.1383430325397,18.1382602761346
95711,ÅVS 7945 Vändplan,,KALVSVIK 11:23,Södra jordbrovägen 120,0136,,59.1360362203232,18.1333100060761
95712,ÅVS 7946 Parkeringsplats,,KALVSVIK 16:1,Södra jordbrovägen 111,0136,,59.1369491162543,18.1271329357762
95716,ÅVS 7979  Parkeringsplats Åby,,ÅBY 1:39,Ringvägen 29,0136,,59.1274060615306,18.1020140507681
95719,ÅVS 7977  Baksidan Kyrkvägen,,ÅBY 1:52,Västerhaninge centrum,0136,,59.1224918553724,18.1075825572078
95721,ÅVS 7978 Ribby Bussvändplan,,RIBBY 2:424,Solhemsvägen/Nynäsvägen,0136,,59.115808758951,18.1063303514843
95722,ÅVS 7986,,RIBBY 2:323,Huggarvägen/Gårdsvägen,0136,,59.1120256569975,18.1096923776828
95724,ÅVS 7987,,NÖDESTA 8:235,Nederstaleden/Målarvägen,0136,,59.116763529735,18.0874193442963
95726,ÅVS 7959 Vid skolan,,"HAMMARS SMÅBRUK 11:10, 11:11",Lidavägen 18,0136,,59.1134278336891,18.059805497842
95730,ÅVS 7958  Parkeringen Lillgårdsvägen,,TUNGELSTA 10:46,Lillgårdsvägen 8,0136,,59.0989405852539,18.0441904115962
96611,ÅVS 17162  Gålö Handel,,SANDEMAR 1:1,Dalarövägen,0136,,59.1155188829017,18.276618506335
96612,ÅVS 7933  Coop,,SÖDERBY HUVUDGÅRD 2:43,Nynäsvägen 21,0136,,59.1791831876754,18.1458930584909
96613,ÅVS 14588 Parkeringsplats,,STADSBERGA 8:1,Karlslundsplan,0136,,59.0886224268394,18.1786818168346
96614,ÅVS 7952 Sandells Livs // Stänger under v. 41,,HERRSTUGAN 2:16,Herrviksvägen 2  muskö,0136,,59.0255318936442,18.1747008539821
96615,ÅVS 7953 Ludvigsberg,,LUDVIGSBERG 8:1,Högvreten 7/skarpavägen  muskö,0136,,59.0031526069981,18.129367640753
97632,ÅVS 16489 Ica Maxi,,SÖDERBY HUVUDGÅRD 2:365,Österport 4,0136,,59.1808591289563,18.1557128010014
98970,ÅVS 14589 Årsta Havsbad Torget (Bakom affär),,STADSBERGA 8:1,Årsta Havsbad Torget,0136,,59.0827695564522,18.1644511830595
99283,ÅVS 7985 Elhus Åbyinfarten,,ÅBY 1:27,Ringvägen/Åbyinfarten,0136,,59.1261936950801,18.1072363170325
10868,ÅVS Granängsringen/Granängsvägen Tyresö,,Bollmora 2:1,*,0138,,59.2381260785598,18.2284597610866
10869,ÅVS Kyrkogränd/Myggdalsvägen Tyresö,,Bollmora 2:585,Insamling elreturskåp & matfett,0138,,59.2440537538412,18.2318287802651
10870,FNI Krusbodavägen/Lummergången (ÅVS) Tyresö,,Bollmora 2:1,Insamling ljuskällor,0138,,59.2336149630043,18.2458596671529
10871,ÅVS Pluggvägen/Tyresöhallen Tyresö,,Bollmora 2:403,*,0138,,59.241142386137,18.2283923264651
10872,ÅVS Sikvägen/Siklöjevägen 7 Tyresö,,Bollmora 2:1,*,0138,,59.2486787414825,18.235733286571
